gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2270291965					2023-02-15 14:38:28.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791255	P00791255		s.c.																hb																							1861-5-23				1861	5	23																[France]	fr	69 Rhône				Le Pont d'Alï																																																																			Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
2270291939					2019-11-25 14:44:53.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791179	P00791179		s.c.																hb																							1864-8-26				1864	8	26																[France]	fr	69 Rhône				Le Mont Cindre																																																																			Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
2270291937					2019-11-25 14:45:16.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791260	P00791260		s.c.																hb																							1863-5-29				1863	5	29																[France]	fr	69 Rhône				La Tour de Salvagny																																																																			Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
2270291927					2019-11-25 14:44:53.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791178	P00791178		s.c.																hb																							1864-6-2				1864	6	2																[France]	fr	69 Rhône				Le Mont Cindre																																																																			Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
2270291917					2019-11-25 14:45:17.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791263	P00791263		s.c.																hb																							1863-5-28				1863	5	28																[France]	fr	69 Rhône				Ecully																																																																			Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
2270291915					2019-11-25 14:45:17.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791262	P00791262		s.c.																hb																							1861-9-20				1861	9	20								Rare								[France]	fr	69 Rhône				Ecully																																																																			Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
2270291866					2021-03-24 17:44:02.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791258	P00791258		s.c.																hb																							1864-9-4				1864	9	4																[France]	fr	38 Isère				Bois à Champagne																																																																			Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
1880949314					2018-07-04 14:58:06.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994236	P00994236																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1880949277					2018-07-04 14:58:06.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994237	P00994237																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320639					2018-07-02 18:10:50.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994025	P00994025																		hb																																																																																																																						Rosa sphaerocarpa Puget ex Crép.													Rosaceae				Rosa									Puget ex Crép.					
1864320593					2018-07-02 18:10:50.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994026	P00994026																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320587					2018-07-02 18:10:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994032	P00994032																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320584					2018-07-02 18:10:56.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994052	P00994052																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320571					2018-07-02 18:10:57.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994055	P00994055																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320510					2018-07-02 18:10:58.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994059	P00994059																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320501					2018-07-02 18:10:57.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994054	P00994054																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320439					2018-07-02 18:11:01.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994072	P00994072																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320431					2018-07-02 18:11:00.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994066	P00994066																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320419					2018-07-02 18:10:52.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994035	P00994035																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320417					2018-07-02 18:10:52.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994037	P00994037																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320416					2019-01-21 15:15:57.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994022	P00994022																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320415					2019-01-21 15:15:57.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994056	P00994056																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320414					2018-07-02 18:10:53.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994038	P00994038																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320408					2018-07-02 18:10:49.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994021	P00994021																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
1864320401					2018-07-02 18:10:57.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00994053	P00994053																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
